groupid,groupname,topics_id,topic_name
19595779,FREE Spanish/English Language Exchange,183,Spanish Language
19595779,FREE Spanish/English Language Exchange,21983,English for Professionals
19595779,FREE Spanish/English Language Exchange,25698,English Language
19595779,FREE Spanish/English Language Exchange,26212,Language Exchange
19595779,FREE Spanish/English Language Exchange,28980,ESL practice
19595779,FREE Spanish/English Language Exchange,48618,Spanish English Exchange
19595779,FREE Spanish/English Language Exchange,56282,Spanish & English Language Exchange
19595779,FREE Spanish/English Language Exchange,58638,Practice English
241442,"""New York Film & Fashion Professionals""",223,Photography
241442,"""New York Film & Fashion Professionals""",382,Film Industry
241442,"""New York Film & Fashion Professionals""",713,Dining Out
241442,"""New York Film & Fashion Professionals""",1924,Fashion Industry
241442,"""New York Film & Fashion Professionals""",4422,Social Networking
241442,"""New York Film & Fashion Professionals""",6144,Modeling
241442,"""New York Film & Fashion Professionals""",17635,Business Strategy
30076649,Solo Female travelers,312,Feminism
30076649,Solo Female travelers,1998,Travel
30076649,Solo Female travelers,16179,International Travel
30076649,Solo Female travelers,16438,Weekend Adventures
30076649,Solo Female travelers,16746,Vacations
30076649,Solo Female travelers,18317,Adventure Travel
30076649,Solo Female travelers,23496,Women Who Travel
30076649,Solo Female travelers,28784,Weekend Getaways
30076649,Solo Female travelers,30913,Women Solo Travel
30076649,Solo Female travelers,30914,Women Adventure Travel
30076649,Solo Female travelers,46102,Women Who Love To Travel
30076649,Solo Female travelers,64255,Women's International Travel Group
30076649,Solo Female travelers,91989,Women's Group Travel
30076649,Solo Female travelers,1125102,Solo Travelers
30076649,Solo Female travelers,1404192,Travel --women who love to socialize and travel
28029002,New York Young Professionals Meetup,3880,Professional Development
28029002,New York Young Professionals Meetup,15231,Young Professionals
28029002,New York Young Professionals Meetup,15720,Professional Networking
28029002,New York Young Professionals Meetup,17635,Business Strategy
28029002,New York Young Professionals Meetup,19882,Entrepreneurship
28029002,New York Young Professionals Meetup,20727,Community Building
28029002,New York Young Professionals Meetup,21681,Startup Businesses
28029002,New York Young Professionals Meetup,26273,Professional Women
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,3307,Toastmasters
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,3336,Self-Improvement
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,3880,Professional Development
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,9300,Public Speaking
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,15121,Leadership
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,15720,Professional Networking
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,16223,Presentations
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,16225,Communication
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,16468,Personal Development
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,17635,Business Strategy
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,20923,Communication Skills
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,42862,Fear of Public Speaking
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,115794,Impromptu Speaking
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,154207,The Art of Public Speaking
19175724,MINY Toastmasters Club - Improve Your Public Speaking Today!,168572,Public Speaking for Women
30307960,Gay Guys Living Their Best Lives Yas Kween!,447,Gay
30307960,Gay Guys Living Their Best Lives Yas Kween!,4270,Gay Professionals
30307960,Gay Guys Living Their Best Lives Yas Kween!,10050,LGBT
30307960,Gay Guys Living Their Best Lives Yas Kween!,17665,LGBT Social Group
30307960,Gay Guys Living Their Best Lives Yas Kween!,19558,Gay Men
30307960,Gay Guys Living Their Best Lives Yas Kween!,28687,Gay Friends
30307960,Gay Guys Living Their Best Lives Yas Kween!,64804,LGBTQ
30307960,Gay Guys Living Their Best Lives Yas Kween!,88959,Gay Single Men
383040,"""Art of Living"" NYC- Making Life a Celebration",244,Yoga
383040,"""Art of Living"" NYC- Making Life a Celebration",498,Singles
383040,"""Art of Living"" NYC- Making Life a Celebration",713,Dining Out
383040,"""Art of Living"" NYC- Making Life a Celebration",1273,New In Town
383040,"""Art of Living"" NYC- Making Life a Celebration",1322,Meditation
383040,"""Art of Living"" NYC- Making Life a Celebration",3918,Pilates
383040,"""Art of Living"" NYC- Making Life a Celebration",10161,Nutrition
383040,"""Art of Living"" NYC- Making Life a Celebration",10290,Spirituality
383040,"""Art of Living"" NYC- Making Life a Celebration",10306,Wellness
383040,"""Art of Living"" NYC- Making Life a Celebration",10581,Social
383040,"""Art of Living"" NYC- Making Life a Celebration",15478,Holistic Health
383040,"""Art of Living"" NYC- Making Life a Celebration",17150,Alternative Medicine
383040,"""Art of Living"" NYC- Making Life a Celebration",20221,Healthy Living
383040,"""Art of Living"" NYC- Making Life a Celebration",25375,Exercise
28117674,Pitch Night NYC,389,Small Business
28117674,Pitch Night NYC,3880,Professional Development
28117674,Pitch Night NYC,15720,Professional Networking
28117674,Pitch Night NYC,17325,Small Business Marketing Strategy
28117674,Pitch Night NYC,17635,Business Strategy
28117674,Pitch Night NYC,19882,Entrepreneurship
28117674,Pitch Night NYC,20743,Small Business Owners
28117674,Pitch Night NYC,21681,Startup Businesses
24571385,NYC Motorcycle Meetup,305,Harley-Davidson
24571385,NYC Motorcycle Meetup,730,Honda Motorcycles
24571385,NYC Motorcycle Meetup,763,Sport Bikes
24571385,NYC Motorcycle Meetup,3612,Female Bikers
24571385,NYC Motorcycle Meetup,15033,Suzuki Motorcycles
24571385,NYC Motorcycle Meetup,15736,Yamaha Motorcycles
24571385,NYC Motorcycle Meetup,16310,Motorcycle Touring
24571385,NYC Motorcycle Meetup,18920,Cruiser Bikes
24571385,NYC Motorcycle Meetup,19226,bmw motorcycles
24571385,NYC Motorcycle Meetup,19446,Triumph Motorcycles
24571385,NYC Motorcycle Meetup,20379,Bikers that like to ride.
24571385,NYC Motorcycle Meetup,22410,Motorcycle Riding
24571385,NYC Motorcycle Meetup,23462,Beginner Motorcycle Riders
24571385,NYC Motorcycle Meetup,36648,"Yamaha Motorcycles, Honda Motorcycles, Kawasaki"
24571385,NYC Motorcycle Meetup,47660,Riding Motorcycles
1431320,The Herbalists Meetup Group,234,Gardening
1431320,The Herbalists Meetup Group,242,Fitness
1431320,The Herbalists Meetup Group,1013,Herbalists
1431320,The Herbalists Meetup Group,9814,Mycology
1431320,The Herbalists Meetup Group,10306,Wellness
1431320,The Herbalists Meetup Group,15478,Holistic Health
1431320,The Herbalists Meetup Group,16583,Herbs
1431320,The Herbalists Meetup Group,17150,Alternative Medicine
1431320,The Herbalists Meetup Group,17564,Healing Herbs
1431320,The Herbalists Meetup Group,20221,Healthy Living
1431320,The Herbalists Meetup Group,22094,Edible Wild Mushrooms
1431320,The Herbalists Meetup Group,24549,Herbal Preparation: How to make Oils & Salves
1431320,The Herbalists Meetup Group,27507,Herbalism
1431320,The Herbalists Meetup Group,38475,Making Herbal Remedies at Home
3720342,New York Pluralsight Study Group,3833,Software Development
3720342,New York Pluralsight Study Group,939592,Pluralsight
2263471,"40s & 50s Social Group (5,000+ members)",498,Singles
2263471,"40s & 50s Social Group (5,000+ members)",713,Dining Out
2263471,"40s & 50s Social Group (5,000+ members)",10232,Women's Social
2263471,"40s & 50s Social Group (5,000+ members)",10261,Men's Social
2263471,"40s & 50s Social Group (5,000+ members)",10581,Social
2263471,"40s & 50s Social Group (5,000+ members)",15892,Adventure
2263471,"40s & 50s Social Group (5,000+ members)",16660,Singles 30's-50's
2263471,"40s & 50s Social Group (5,000+ members)",16687,Newly Divorced
2263471,"40s & 50s Social Group (5,000+ members)",17558,Performing Arts
2263471,"40s & 50s Social Group (5,000+ members)",17571,Dancing
2263471,"40s & 50s Social Group (5,000+ members)",18216,Single Professionals
2263471,"40s & 50s Social Group (5,000+ members)",19146,Dance Lessons
2263471,"40s & 50s Social Group (5,000+ members)",23274,Theater
2263471,"40s & 50s Social Group (5,000+ members)",33722,Singles Over 40
2263471,"40s & 50s Social Group (5,000+ members)",61916,Singles 40's - 50's
13470262,New York Emacs Meetup,2400,Lisp & Scheme
13470262,New York Emacs Meetup,3833,Software Development
13470262,New York Emacs Meetup,48471,Computer programming
13470262,New York Emacs Meetup,72216,GNU
13470262,New York Emacs Meetup,142746,Common Lisp
13470262,New York Emacs Meetup,274941,Text Editor
13470262,New York Emacs Meetup,311961,Integrated Development Environment
13470262,New York Emacs Meetup,311971,Emacs Lisp
344133,The New York City Ukulele Meetup Group,2533,Ukulele
344133,The New York City Ukulele Meetup Group,10581,Social
344133,The New York City Ukulele Meetup Group,17301,Singing
344133,The New York City Ukulele Meetup Group,17558,Performing Arts
344133,The New York City Ukulele Meetup Group,18296,Learning
344133,The New York City Ukulele Meetup Group,19164,Community Outreach
344133,The New York City Ukulele Meetup Group,25220,Confidence Building
344133,The New York City Ukulele Meetup Group,83479,instrumental music
418253,Shows and More,387,Theater Industry
418253,Shows and More,498,Singles
418253,Shows and More,713,Dining Out
418253,Shows and More,10581,Social
418253,Shows and More,16660,Singles 30's-50's
418253,Shows and More,16809,New York City
418253,Shows and More,17558,Performing Arts
418253,Shows and More,20169,Culture
418253,Shows and More,23274,Theater
418253,Shows and More,26546,New York City Events
418253,Shows and More,38353,Broadway Shows
418253,Shows and More,106098,Musical Theater
418253,Shows and More,130965,theatre group
418253,Shows and More,130967,going to the theatre
418253,Shows and More,136292,off-broadway
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",374,Camping
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",498,Singles
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",590,Kayaking
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",638,Hiking
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",713,Dining Out
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",1273,New In Town
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",4422,Social Networking
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",10581,Social
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",15046,Outdoors
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",15892,Adventure
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",16800,Happy Hour
13416072,"New York Hikes, Happy Hours & Outdoor Adventures: 20's-40's",16967,Outdoor Adventures
1670561,JUS US GIRLFRIENDS NY,1998,Travel
1670561,JUS US GIRLFRIENDS NY,4392,Nightlife
1670561,JUS US GIRLFRIENDS NY,10232,Women's Social
1670561,JUS US GIRLFRIENDS NY,10581,Social
1670561,JUS US GIRLFRIENDS NY,15144,Girlfriends
1670561,JUS US GIRLFRIENDS NY,15413,Girls having fun
1670561,JUS US GIRLFRIENDS NY,15571,Diva's
1670561,JUS US GIRLFRIENDS NY,16179,International Travel
1670561,JUS US GIRLFRIENDS NY,16550,Girls' Night Out
1670561,JUS US GIRLFRIENDS NY,18634,Black Women
1670561,JUS US GIRLFRIENDS NY,27978,African American Women
1670561,JUS US GIRLFRIENDS NY,29632,Sisterhood
26397583,Great Neck - Law of Attraction Group,1322,Meditation
26397583,Great Neck - Law of Attraction Group,2756,Abraham Hicks
26397583,Great Neck - Law of Attraction Group,3336,Self-Improvement
26397583,Great Neck - Law of Attraction Group,3382,Law of Attraction
26397583,Great Neck - Law of Attraction Group,4417,Consciousness
26397583,Great Neck - Law of Attraction Group,8702,Life Transformation
26397583,Great Neck - Law of Attraction Group,10290,Spirituality
26397583,Great Neck - Law of Attraction Group,15738,Energy Healing
26397583,Great Neck - Law of Attraction Group,29158,Self Exploration
26397583,Great Neck - Law of Attraction Group,38757,Self-Empowerment
26397583,Great Neck - Law of Attraction Group,59059,Creating Abundance in all ways
26397583,Great Neck - Law of Attraction Group,61690,Law of Attraction & Positive Thinking
26397583,Great Neck - Law of Attraction Group,159453,Law of Attraction & Universal Laws
26397583,Great Neck - Law of Attraction Group,879322,Abundance Joy Happiness
26397583,Great Neck - Law of Attraction Group,1432492,Law of Attraction Law of Allowing Law of Abundance
20233904,Animation Nights New York,1589,Animation
20233904,Animation Nights New York,15029,Film
20233904,Animation Nights New York,15940,Movie Nights
20233904,Animation Nights New York,19122,Festivals
20233904,Animation Nights New York,24194,Cartoons
20233904,Animation Nights New York,25718,3D Animation
20233904,Animation Nights New York,26062,Virtual Reality
20233904,Animation Nights New York,31082,Filmmaking
20233904,Animation Nights New York,57713,2D Animation
20233904,Animation Nights New York,68755,CG Animation
20233904,Animation Nights New York,90403,Film Screenings
20233904,Animation Nights New York,1162242,Video and computer animation
20233904,Animation Nights New York,1250832,Animation and visual effects
20233904,Animation Nights New York,1513392,Virtual Reality Development
20233904,Animation Nights New York,1516042,Virtual Reality (VR) & Augmented Reality (AR)
291209,NYC Cycling & Food,242,Fitness
291209,NYC Cycling & Food,498,Singles
291209,NYC Cycling & Food,579,Bicycling
291209,NYC Cycling & Food,713,Dining Out
291209,NYC Cycling & Food,1273,New In Town
291209,NYC Cycling & Food,1998,Travel
291209,NYC Cycling & Food,10581,Social
291209,NYC Cycling & Food,15046,Outdoors
291209,NYC Cycling & Food,15117,Fun Times
291209,NYC Cycling & Food,15892,Adventure
291209,NYC Cycling & Food,18528,Foodie
291209,NYC Cycling & Food,18617,Cycling
291209,NYC Cycling & Food,20266,Mountain Biking
291209,NYC Cycling & Food,20704,Exploring New Restaurants
291209,NYC Cycling & Food,25375,Exercise
8169912,The NYC Nintendo 3DS & Switch Meetup Group,530,Classic Console
8169912,The NYC Nintendo 3DS & Switch Meetup Group,2602,Pokemon
8169912,The NYC Nintendo 3DS & Switch Meetup Group,4471,Video Games
8169912,The NYC Nintendo 3DS & Switch Meetup Group,9336,Nintendo
8169912,The NYC Nintendo 3DS & Switch Meetup Group,10116,Nintendo DS
8169912,The NYC Nintendo 3DS & Switch Meetup Group,26376,Nintendo DS
8169912,The NYC Nintendo 3DS & Switch Meetup Group,163373,Nintendo 3DS
8169912,The NYC Nintendo 3DS & Switch Meetup Group,165340,StreetPass
8169912,The NYC Nintendo 3DS & Switch Meetup Group,427172,classic video games
18842540,Fiction Addiction: Young Women Hooked on Books,506,Classic Books
18842540,Fiction Addiction: Young Women Hooked on Books,794,Comic Books
18842540,Fiction Addiction: Young Women Hooked on Books,2767,Book Club
18842540,Fiction Addiction: Young Women Hooked on Books,10232,Women's Social
18842540,Fiction Addiction: Young Women Hooked on Books,15113,Fiction
18842540,Fiction Addiction: Young Women Hooked on Books,15321,Literature
18842540,Fiction Addiction: Young Women Hooked on Books,15360,Reading
18842540,Fiction Addiction: Young Women Hooked on Books,15622,Novel Reading
18842540,Fiction Addiction: Young Women Hooked on Books,17935,graphic novels
18842540,Fiction Addiction: Young Women Hooked on Books,26397,Women's Book Club
18842540,Fiction Addiction: Young Women Hooked on Books,32623,Geeks & Nerds
18842540,Fiction Addiction: Young Women Hooked on Books,38966,Books and Drinks
18842540,Fiction Addiction: Young Women Hooked on Books,41530,Reading & Discussion
18842540,Fiction Addiction: Young Women Hooked on Books,43767,Modern literature
18842540,Fiction Addiction: Young Women Hooked on Books,59744,Horror Book Club
29476066,Startup Poker NYC,254,Poker
29476066,Startup Poker NYC,16947,Texas Hold 'em
29476066,Startup Poker NYC,21681,Startup Businesses
29476066,Startup Poker NYC,24471,Poker Tournaments
29476066,Startup Poker NYC,32259,Poker Sit-n-Go's
29476066,Startup Poker NYC,50791,Poker Home Games
29476066,Startup Poker NYC,70328,Business Startup
29476066,Startup Poker NYC,100681,StartUp Entrepreneurs
29476066,Startup Poker NYC,108403,Technology Startups
20342864,Team Humane League NYC,242,Fitness
20342864,Team Humane League NYC,309,Vegetarian
20342864,Team Humane League NYC,408,Vegan
20342864,Team Humane League NYC,638,Hiking
20342864,Team Humane League NYC,2516,Running
20342864,Team Humane League NYC,15394,Group Fitness Training
20342864,Team Humane League NYC,15672,Outdoor  Fitness
20342864,Team Humane League NYC,19490,Plant-Based Nutrition
20342864,Team Humane League NYC,25375,Exercise
18518471,NYC Local Singles and Professionals Get Togethers,226,Acting
18518471,NYC Local Singles and Professionals Get Togethers,498,Singles
18518471,NYC Local Singles and Professionals Get Togethers,611,Wine
18518471,NYC Local Singles and Professionals Get Togethers,1273,New In Town
18518471,NYC Local Singles and Professionals Get Togethers,4422,Social Networking
18518471,NYC Local Singles and Professionals Get Togethers,8652,Live Music
18518471,NYC Local Singles and Professionals Get Togethers,10099,Crafts
18518471,NYC Local Singles and Professionals Get Togethers,10232,Women's Social
18518471,NYC Local Singles and Professionals Get Togethers,10581,Social
18518471,NYC Local Singles and Professionals Get Togethers,16573,Artists
18518471,NYC Local Singles and Professionals Get Togethers,16800,Happy Hour
18518471,NYC Local Singles and Professionals Get Togethers,17635,Business Strategy
18518471,NYC Local Singles and Professionals Get Togethers,19882,Entrepreneurship
18518471,NYC Local Singles and Professionals Get Togethers,36229,Creativity
18518471,NYC Local Singles and Professionals Get Togethers,148600,Arts and Craft
26466642,weconnect® NYC Startup and New Tech,9696,New Technology
26466642,weconnect® NYC Startup and New Tech,10102,Internet Professionals
26466642,weconnect® NYC Startup and New Tech,10209,Web Technology
26466642,weconnect® NYC Startup and New Tech,15497,Women Entrepreneurs
26466642,weconnect® NYC Startup and New Tech,15720,Professional Networking
26466642,weconnect® NYC Startup and New Tech,19882,Entrepreneurship
26466642,weconnect® NYC Startup and New Tech,21681,Startup Businesses
26466642,weconnect® NYC Startup and New Tech,29000,Angel Investors
26466642,weconnect® NYC Startup and New Tech,38660,Lean Startup
26466642,weconnect® NYC Startup and New Tech,38968,Venture Capital
26466642,weconnect® NYC Startup and New Tech,108403,Technology Startups
26466642,weconnect® NYC Startup and New Tech,787972,Internet Technology Professionals & Startups
26466642,weconnect® NYC Startup and New Tech,788002,Internet Online & Web Technology
26466642,weconnect® NYC Startup and New Tech,1218672,Venture Capital and Startup
26466642,weconnect® NYC Startup and New Tech,1503801,Internet and Technology
30432630,Stock Investors of New York,885,Cashflow
30432630,Stock Investors of New York,1307,Investing
30432630,Stock Investors of New York,2088,Day Traders
30432630,Stock Investors of New York,2545,Investor's Business Daily
30432630,Stock Investors of New York,6364,Investing for Retirement
30432630,Stock Investors of New York,8431,Forex Trading
30432630,Stock Investors of New York,16165,Real Estate Investors
30432630,Stock Investors of New York,17028,Real Estate Investing
30432630,Stock Investors of New York,17635,Business Strategy
30432630,Stock Investors of New York,18964,Real Estate
30432630,Stock Investors of New York,19882,Entrepreneurship
23472307,Meetup's Beginning Runners 🏃 Group,498,Singles
23472307,Meetup's Beginning Runners 🏃 Group,713,Dining Out
23472307,Meetup's Beginning Runners 🏃 Group,933,Walking
23472307,Meetup's Beginning Runners 🏃 Group,1273,New In Town
23472307,Meetup's Beginning Runners 🏃 Group,4422,Social Networking
23472307,Meetup's Beginning Runners 🏃 Group,8702,Life Transformation
23472307,Meetup's Beginning Runners 🏃 Group,10451,Sports and Recreation
23472307,Meetup's Beginning Runners 🏃 Group,15046,Outdoors
23472307,Meetup's Beginning Runners 🏃 Group,15117,Fun Times
23472307,Meetup's Beginning Runners 🏃 Group,15672,Outdoor  Fitness
23472307,Meetup's Beginning Runners 🏃 Group,15892,Adventure
23472307,Meetup's Beginning Runners 🏃 Group,24325,Beginner's Running
23472307,Meetup's Beginning Runners 🏃 Group,25375,Exercise
23472307,Meetup's Beginning Runners 🏃 Group,26212,Language Exchange
23472307,Meetup's Beginning Runners 🏃 Group,36229,Creativity
5413052,NY Career Meetup,3336,Self-Improvement
5413052,NY Career Meetup,3880,Professional Development
5413052,NY Career Meetup,7203,Education & Technology
5413052,NY Career Meetup,10102,Internet Professionals
5413052,NY Career Meetup,15231,Young Professionals
5413052,NY Career Meetup,15405,Business Referral Networking
5413052,NY Career Meetup,15582,Web Development
5413052,NY Career Meetup,15585,Online Marketing
5413052,NY Career Meetup,17635,Business Strategy
5413052,NY Career Meetup,17742,Social Media Marketing
5413052,NY Career Meetup,19882,Entrepreneurship
5413052,NY Career Meetup,21681,Startup Businesses
5413052,NY Career Meetup,21836,Networking for Job Seekers
5413052,NY Career Meetup,21900,Job Search
5413052,NY Career Meetup,22888,Career
16104292,Women's 'Novels of New York' Book Club,2767,Book Club
16104292,Women's 'Novels of New York' Book Club,15321,Literature
16104292,Women's 'Novels of New York' Book Club,15360,Reading
16104292,Women's 'Novels of New York' Book Club,26397,Women's Book Club
16104292,Women's 'Novels of New York' Book Club,38966,Books and Drinks
15044052,Ansible NYC,2109,System Administration
15044052,Ansible NYC,46810,Configuration Management
15044052,Ansible NYC,46831,Data Center and Operations Automation
15044052,Ansible NYC,87614,DevOps
15044052,Ansible NYC,126177,Infrastructure as Code
15044052,Ansible NYC,1434182,Ansible
349090,Gotham Atheists,596,Atheist
349090,Gotham Atheists,804,Evolution
349090,Gotham Atheists,849,Philosophy
349090,Gotham Atheists,871,Skeptics
349090,Gotham Atheists,1374,Agnostic
349090,Gotham Atheists,1768,Ethics
349090,Gotham Atheists,1789,Humanism
349090,Gotham Atheists,2479,Separation of Church and State
349090,Gotham Atheists,2787,Brights
349090,Gotham Atheists,7333,Philosophy Now
349090,Gotham Atheists,15544,Critical Thinking
349090,Gotham Atheists,18904,Philosophy-Science-and-Arts.
349090,Gotham Atheists,24087,Freethinker
12227132,Astoria Geek & Sundry,286,Anime
12227132,Astoria Geek & Sundry,713,Dining Out
12227132,Astoria Geek & Sundry,1201,Watching Movies
12227132,Astoria Geek & Sundry,1273,New In Town
12227132,Astoria Geek & Sundry,2849,Manga
12227132,Astoria Geek & Sundry,4471,Video Games
12227132,Astoria Geek & Sundry,10493,Geek Culture
12227132,Astoria Geek & Sundry,10581,Social
12227132,Astoria Geek & Sundry,16714,Tabletop Role Playing and Board Games
12227132,Astoria Geek & Sundry,19066,Sci Fi Movies
12227132,Astoria Geek & Sundry,19195,Pubs and Bars
12227132,Astoria Geek & Sundry,19585,Board Games
12227132,Astoria Geek & Sundry,20755,Cult Movies
12227132,Astoria Geek & Sundry,23778,Dinner and a Movie
12227132,Astoria Geek & Sundry,32623,Geeks & Nerds
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,590,Kayaking
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,638,Hiking
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,726,Paddling
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,933,Walking
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,6696,Snowshoeing
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,15046,Outdoors
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,15892,Adventure
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,19194,Fly Fishing
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,51544,Wildlife
3397912,L.L.Bean: Ridge Hill Outdoor Adventure Group,376401,WILDERNESS HIKING
27757754,Mission Nutrition,240,Weight Loss
27757754,Mission Nutrition,10161,Nutrition
27757754,Mission Nutrition,17645,Fat Loss
27757754,Mission Nutrition,19024,Health Supplements
27757754,Mission Nutrition,19630,Healthy Eating
27757754,Mission Nutrition,22412,Health and Nutrition
27757754,Mission Nutrition,22633,Fitness and Nutrition
27757754,Mission Nutrition,31771,Paleo Diet
27757754,Mission Nutrition,71764,Sugar Free
27757754,Mission Nutrition,113463,Low Carb
27757754,Mission Nutrition,121715,Sugar Cravings
27757754,Mission Nutrition,140924,Ketogenic Diet
27757754,Mission Nutrition,388011,Intermittent Fasting
27757754,Mission Nutrition,899302,Keto
27757754,Mission Nutrition,1487602,LCHF
267925,LI Healthy Vegan & HealthyPlanet,244,Yoga
267925,LI Healthy Vegan & HealthyPlanet,309,Vegetarian
267925,LI Healthy Vegan & HealthyPlanet,408,Vegan
267925,LI Healthy Vegan & HealthyPlanet,638,Hiking
267925,LI Healthy Vegan & HealthyPlanet,1322,Meditation
267925,LI Healthy Vegan & HealthyPlanet,1983,Raw Food
267925,LI Healthy Vegan & HealthyPlanet,2278,Drum Circle
267925,LI Healthy Vegan & HealthyPlanet,5951,Whole Food Nutrition
267925,LI Healthy Vegan & HealthyPlanet,10306,Wellness
267925,LI Healthy Vegan & HealthyPlanet,17150,Alternative Medicine
267925,LI Healthy Vegan & HealthyPlanet,20221,Healthy Living
267925,LI Healthy Vegan & HealthyPlanet,28231,Raw Potlucks
267925,LI Healthy Vegan & HealthyPlanet,29659,Raw Food Preparation
267925,LI Healthy Vegan & HealthyPlanet,74670,Vegan Potlucks and Dineouts
267925,LI Healthy Vegan & HealthyPlanet,136597,Vegetarian and Vegan Activism
3402322,ProductTank NYC,2993,Product Design
3402322,ProductTank NYC,21549,Agile Project Management
3402322,ProductTank NYC,38660,Lean Startup
3402322,ProductTank NYC,42278,Software Product Management
3402322,ProductTank NYC,62946,New Product Development: Software & Tech
3402322,ProductTank NYC,93740,Product Management
3402322,ProductTank NYC,635622,Mobile Product Management
19808875,Carbon Five NYC Hack Nights,563,Open Source
19808875,Carbon Five NYC Hack Nights,659,Web Design
19808875,Carbon Five NYC Hack Nights,1040,Ruby
19808875,Carbon Five NYC Hack Nights,1475,Beer
19808875,Carbon Five NYC Hack Nights,3833,Software Development
19808875,Carbon Five NYC Hack Nights,7029,JavaScript
19808875,Carbon Five NYC Hack Nights,15582,Web Development
19808875,Carbon Five NYC Hack Nights,17628,Programming Languages
19808875,Carbon Five NYC Hack Nights,20837,Ruby On Rails
19808875,Carbon Five NYC Hack Nights,21441,Mobile Development
19808875,Carbon Five NYC Hack Nights,22792,Functional Programming
19808875,Carbon Five NYC Hack Nights,23326,Pizza
19808875,Carbon Five NYC Hack Nights,32866,Pair Programming
19808875,Carbon Five NYC Hack Nights,37917,Object Oriented Programming
19808875,Carbon Five NYC Hack Nights,39049,Web Programming
19423370,Women of Culture NYC,1502,Art
19423370,Women of Culture NYC,3336,Self-Improvement
19423370,Women of Culture NYC,7319,Museum
19423370,Women of Culture NYC,16270,Contemporary Art
19423370,Women of Culture NYC,16389,Fine Arts
19423370,Women of Culture NYC,16809,New York City
19423370,Women of Culture NYC,17558,Performing Arts
19423370,Women of Culture NYC,17933,Women's Empowerment
19423370,Women of Culture NYC,23027,Art Galleries
19423370,Women of Culture NYC,23274,Theater
19423370,Women of Culture NYC,29158,Self Exploration
19423370,Women of Culture NYC,38757,Self-Empowerment
19423370,Women of Culture NYC,49472,Art and Creativity
19423370,Women of Culture NYC,112256,Art Museums
19423370,Women of Culture NYC,144477,Women's Support
1765861,"""TED-Inspired Meetup NYC""",3336,Self-Improvement
1765861,"""TED-Inspired Meetup NYC""",3880,Professional Development
1765861,"""TED-Inspired Meetup NYC""",7203,Education & Technology
1765861,"""TED-Inspired Meetup NYC""",9696,New Technology
1765861,"""TED-Inspired Meetup NYC""",10579,Technology
1765861,"""TED-Inspired Meetup NYC""",15083,Intellectual Discussion
1765861,"""TED-Inspired Meetup NYC""",15099,Conversation
1765861,"""TED-Inspired Meetup NYC""",15121,Leadership
1765861,"""TED-Inspired Meetup NYC""",15720,Professional Networking
1765861,"""TED-Inspired Meetup NYC""",18296,Learning
1765861,"""TED-Inspired Meetup NYC""",19818,Ideas worth spreading
1765861,"""TED-Inspired Meetup NYC""",20274,People Helping People
1765861,"""TED-Inspired Meetup NYC""",43390,Movies in Movie Theaters
1765861,"""TED-Inspired Meetup NYC""",65780,Knowledge Sharing
1765861,"""TED-Inspired Meetup NYC""",125691,TED
10646912,CocoaPods NYC,563,Open Source
10646912,CocoaPods NYC,9848,Cocoa Programming Language
10646912,CocoaPods NYC,21101,Cocoa Touch
10646912,CocoaPods NYC,21441,Mobile Development
10646912,CocoaPods NYC,21477,Objective C
